ticker_code,company_name,last_update,status
052420,오성첨단소재,2026-02-09,EXISTING
007540,샘표,2026-02-09,EXISTING
0015N0,아로마티카,,
005960,동부건설,2026-02-09,EXISTING
083420,그린케미칼,2026-02-09,EXISTING
011280,태림포장,2026-02-09,EXISTING
331740,아우토크립트,2026-02-09,EXISTING
039560,다산네트웍스,2026-02-09,EXISTING
047770,코데즈컴바인,2026-02-09,EXISTING
027970,한국제지,2026-02-09,EXISTING
217950,파마리서치바이오,2026-02-09,EXISTING
109610,에스와이,2026-02-09,EXISTING
106190,하이텍팜,2026-02-09,EXISTING
298000,효성화학,2026-02-09,EXISTING
439580,블루엠텍,2026-02-09,EXISTING
294140,레몬,2026-02-09,EXISTING
131030,옵투스제약,2026-02-09,EXISTING
094280,효성ITX,2026-02-09,EXISTING
402490,그린리소스,2026-02-09,EXISTING
019680,대교,2026-02-09,EXISTING
003480,한진중공업홀딩스,2026-02-09,EXISTING
049720,고려신용정보,2026-02-09,EXISTING
004960,한신공영,2026-02-09,EXISTING
005990,매일홀딩스,2026-02-09,EXISTING
083500,에프엔에스테크,2026-02-09,EXISTING
086960,MDS테크,2026-02-09,EXISTING
077500,유니퀘스트,2026-02-09,EXISTING
187870,디바이스,2026-02-09,EXISTING
019180,티에이치엔,2026-02-09,EXISTING
357580,아모센스,2026-02-09,EXISTING
068790,DMS,2026-02-09,EXISTING
063570,NICE인프라,2026-02-09,EXISTING
003100,선광,2026-02-09,EXISTING
309960,LB인베스트먼트,2026-02-09,EXISTING
089600,KT나스미디어,2026-02-09,EXISTING
192440,슈피겐코리아,2026-02-09,EXISTING
123040,엠에스오토텍,2026-02-09,EXISTING
063080,컴투스홀딩스,2026-02-09,EXISTING
460940,피앤에스로보틱스,2026-02-09,EXISTING
205500,넥써쓰,2026-02-09,EXISTING
078000,텔코웨어,2026-02-09,EXISTING
493330,지에프아이,,
004250,NPC,2026-02-09,EXISTING
417970,모델솔루션,2026-02-09,EXISTING
079430,현대리바트,2026-02-09,EXISTING
016740,두올,2026-02-09,EXISTING
059210,메타바이오메드,2026-02-09,EXISTING
350520,이지스레지던스리츠,2026-02-09,EXISTING
054800,아이디스홀딩스,2026-02-09,EXISTING
036420,콘텐트리중앙,2026-02-09,EXISTING
015890,태경산업,2026-02-09,EXISTING
229500,노브메타파마,2026-02-09,EXISTING
299170,더블유에스아이,2026-02-09,EXISTING
036710,심텍홀딩스,2026-02-09,EXISTING
049430,코메론,2026-02-09,EXISTING
011700,한신기계,2026-02-09,EXISTING
251120,바이오에프디엔씨,2026-02-09,EXISTING
950130,엑세스바이오,2026-02-09,EXISTING
002220,한일철강,2026-02-09,EXISTING
142210,유니트론텍,2026-02-09,EXISTING
052710,아모텍,2026-02-09,EXISTING
063170,서울옥션,2026-02-09,EXISTING
009780,엠에스씨,2026-02-09,EXISTING
013570,디와이,2026-02-09,EXISTING
016710,대성홀딩스,2026-02-09,EXISTING
081180,쎄크,2026-02-09,EXISTING
209640,와이제이링크,2026-02-09,EXISTING
463020,뉴엔AI,2026-02-09,EXISTING
201490,미투온,2026-02-09,EXISTING
036580,팜스코,2026-02-09,EXISTING
317830,에스피시스템스,2026-02-09,EXISTING
074430,아미노로직스,2026-02-09,EXISTING
038110,에코플라스틱,2026-02-09,EXISTING
035000,HS애드,2026-02-09,EXISTING
024090,디씨엠,2026-02-09,EXISTING
248170,샘표식품,2026-02-09,EXISTING
214390,경보제약,2026-02-09,EXISTING
053580,웹케시,2026-02-09,EXISTING
117670,알파칩스,2026-02-09,EXISTING
066430,아이로보틱스,2026-02-09,EXISTING
03473K,SK우,,
014950,삼익제약,,
136540,윈스테크넷,2026-02-09,EXISTING
250060,모비스,2026-02-09,EXISTING
208370,셀바스헬스케어,2026-02-09,EXISTING
187790,나노,2026-02-09,EXISTING
078140,대봉엘에스,2026-02-09,EXISTING
030960,양지사,2026-02-09,EXISTING
013310,아진산업,2026-02-09,EXISTING
000230,일동홀딩스,2026-02-09,EXISTING
067830,세이브존I&C,2026-02-09,EXISTING
095720,웅진씽크빅,2026-02-09,EXISTING
101330,모베이스,2026-02-09,EXISTING
007110,일신석재,2026-02-09,EXISTING
072870,메가스터디,2026-02-09,EXISTING
046120,오르비텍,2026-02-09,EXISTING
065170,비엘팜텍,2026-02-09,EXISTING
443670,에스피소프트,2026-02-09,EXISTING
084650,랩지노믹스,2026-02-09,EXISTING
453450,그리드위즈,2026-02-09,EXISTING
269620,시스웍,2026-02-09,EXISTING
004150,한솔홀딩스,2026-02-09,EXISTING
054050,농우바이오,2026-02-09,EXISTING
149950,아바텍,2026-02-09,EXISTING
475580,에이럭스,2026-02-09,EXISTING
267290,경동도시가스,2026-02-09,EXISTING
092190,서울바이오시스,2026-02-09,EXISTING
032300,한국파마,2026-02-09,EXISTING
038460,바이오스마트,2026-02-09,EXISTING
021820,세원정공,2026-02-09,EXISTING
205470,휴마시스,2026-02-09,EXISTING
021320,KCC건설,2026-02-09,EXISTING
307180,아이엘,2026-02-09,EXISTING
396300,세아메카닉스,2026-02-09,EXISTING
226400,오스테오닉,2026-02-09,EXISTING
366030,공구우먼,2026-02-09,EXISTING
396270,넥스트칩,2026-02-09,EXISTING
014580,태경비케이,2026-02-09,EXISTING
026150,특수건설,2026-02-09,EXISTING
101670,하이드로리튬,2026-02-09,EXISTING
004080,신흥,2026-02-09,EXISTING
172670,에이엘티,2026-02-09,EXISTING
212560,네오오토,2026-02-09,EXISTING
027710,팜스토리,2026-02-09,EXISTING
424960,스마트레이더시스템,2026-02-09,EXISTING
120030,조선선재,2026-02-09,EXISTING
265740,엔에프씨,2026-02-09,EXISTING
007210,벽산,2026-02-09,EXISTING
432470,케이엔에스,2026-02-09,EXISTING
002200,한국수출포장,2026-02-09,EXISTING
044820,코스맥스비티아이,2026-02-09,EXISTING
002620,제일파마홀딩스,2026-02-09,EXISTING
052260,현대바이오랜드,2026-02-09,EXISTING
024800,유성티엔에스,2026-02-09,EXISTING
013520,화승코퍼레이션,2026-02-09,EXISTING
049960,쎌바이오텍,2026-02-09,EXISTING
091120,이엠텍,2026-02-09,EXISTING
090850,현대이지웰,2026-02-09,EXISTING
131370,알서포트,2026-02-09,EXISTING
002460,HS화성,2026-02-09,EXISTING
014530,극동유화,2026-02-09,EXISTING
039980,폴라리스AI,2026-02-09,EXISTING
067900,와이엔텍,2026-02-09,EXISTING
363280,티와이홀딩스,2026-02-09,EXISTING
044990,에이치엔에스하이텍,2026-02-09,EXISTING
067990,도이치모터스,2026-02-09,EXISTING
017370,우신시스템,2026-02-09,EXISTING
019550,SBI인베스트먼트,2026-02-09,EXISTING
012800,대창,2026-02-09,EXISTING
362320,청담글로벌,2026-02-09,EXISTING
099750,이지케어텍,2026-02-09,EXISTING
049520,유아이엘,2026-02-09,EXISTING
048550,SM C&C,2026-02-09,EXISTING
382800,지앤비에스 에코,2026-02-09,EXISTING
086670,비엠티,2026-02-09,EXISTING
125210,아모그린텍,2026-02-09,EXISTING
461030,아이엠비디엑스,2026-02-09,EXISTING
086710,선진뷰티사이언스,2026-02-09,EXISTING
232530,이엠티,2026-02-09,EXISTING
139990,아주스틸,2026-02-09,EXISTING
039340,한국경제TV,2026-02-09,EXISTING
377480,마음AI,2026-02-09,EXISTING
015590,DKME,2026-02-09,EXISTING
370090,퓨런티어,2026-02-09,EXISTING
005860,한일사료,2026-02-09,EXISTING
396470,워트,2026-02-09,EXISTING
024880,케이피에프,2026-02-09,EXISTING
004140,동방,2026-02-09,EXISTING
010660,화천기계,2026-02-09,EXISTING
020120,키다리스튜디오,2026-02-09,EXISTING
006140,피제이전자,2026-02-09,EXISTING
036010,아비코전자,2026-02-09,EXISTING
048530,인트론바이오,2026-02-09,EXISTING
005870,휴니드,2026-02-09,EXISTING
014790,HL D&I,2026-02-09,EXISTING
058850,KTcs,2026-02-09,EXISTING
066590,우수AMS,2026-02-09,EXISTING
011330,유니켐,2026-02-09,EXISTING
073560,우리손에프앤지,2026-02-09,EXISTING
069460,대호에이엘,2026-02-09,EXISTING
443250,레뷰코퍼레이션,2026-02-09,EXISTING
105550,엣지파운드리,2026-02-09,EXISTING
267850,아시아나IDT,2026-02-09,EXISTING
096240,크레버스,2026-02-09,EXISTING
079810,디이엔티,2026-02-09,EXISTING
007820,에스엠코어,2026-02-09,EXISTING
251630,브이원텍,2026-02-09,EXISTING
365590,하이딥,2026-02-09,EXISTING
417500,제이아이테크,2026-02-09,EXISTING
191420,테고사이언스,2026-02-09,EXISTING
067290,JW신약,2026-02-09,EXISTING
348150,고바이오랩,2026-02-09,EXISTING
306620,지아이에스,2026-02-09,EXISTING
023800,인지컨트롤스,2026-02-09,EXISTING
452190,한빛레이저,2026-02-09,EXISTING
063160,종근당바이오,2026-02-09,EXISTING
418470,KT밀리의서재,2026-02-09,EXISTING
041590,플래스크,2026-02-09,EXISTING
033290,로젠,2026-02-09,EXISTING
330350,위더스제약,2026-02-09,EXISTING
093640,케이알엠,2026-02-09,EXISTING
227840,현대코퍼레이션홀딩스,2026-02-09,EXISTING
298540,더네이쳐홀딩스,2026-02-09,EXISTING
018120,진로발효,2026-02-09,EXISTING
014160,대영포장,2026-02-09,EXISTING
100700,세운메디칼,2026-02-09,EXISTING
115500,케이씨에스,2026-02-09,EXISTING
388870,파로스아이바이오,2026-02-09,EXISTING
023900,풍국주정,2026-02-09,EXISTING
034590,인천도시가스,2026-02-09,EXISTING
261520,이지스,,
163730,핑거,2026-02-09,EXISTING
277880,티에스아이,2026-02-09,EXISTING
214330,금호에이치티,2026-02-09,EXISTING
278650,HLB바이오스텝,2026-02-09,EXISTING
051160,지어소프트,2026-02-09,EXISTING
131400,이브이첨단소재,2026-02-09,EXISTING
004840,DRB동일,2026-02-09,EXISTING
017900,광전자,2026-02-09,EXISTING
047820,초록뱀미디어,2026-02-09,EXISTING
303810,동국생명과학,2026-02-09,EXISTING
065450,빅텍,2026-02-09,EXISTING
037350,성도이엔지,2026-02-09,EXISTING
002780,진흥기업,2026-02-09,EXISTING
175140,휴먼테크놀로지,2026-02-09,EXISTING
311690,CJ 바이오사이언스,2026-02-09,EXISTING
001540,안국약품,2026-02-09,EXISTING
100130,동국S&C,2026-02-09,EXISTING
043610,KT지니뮤직,2026-02-09,EXISTING
000105,유한양행우,2026-02-09,EXISTING
413390,엠오티,2026-02-09,EXISTING
347890,엠투아이,2026-02-09,EXISTING
101140,인바이오젠,2026-02-09,EXISTING
011810,STX,2026-02-09,EXISTING
411080,샌즈랩,2026-02-09,EXISTING
036170,에이치엠넥스,2026-02-09,EXISTING
013360,일성건설,2026-02-09,EXISTING
307930,컴퍼니케이,2026-02-09,EXISTING
003580,HLB글로벌,2026-02-09,EXISTING
330730,스톤브릿지벤처스,2026-02-09,EXISTING
017550,수산세보틱스,2026-02-09,EXISTING
023450,동남합성,2026-02-09,EXISTING
217500,러셀,2026-02-09,EXISTING
006660,삼성공조,2026-02-09,EXISTING
950190,고스트스튜디오,2026-02-09,EXISTING
299900,위지윅스튜디오,2026-02-09,EXISTING
149980,하이로닉,2026-02-09,EXISTING
253840,수젠텍,2026-02-09,EXISTING
042510,라온시큐어,2026-02-09,EXISTING
264900,크라운제과,2026-02-09,EXISTING
389030,지니너스,2026-02-09,EXISTING
068290,삼성출판사,2026-02-09,EXISTING
463480,모티브링크,2026-02-09,EXISTING
204610,티쓰리,2026-02-09,EXISTING
071670,에이테크솔루션,2026-02-09,EXISTING
035610,솔본,2026-02-09,EXISTING
084730,팅크웨어,2026-02-09,EXISTING
014970,삼륭물산,2026-02-09,EXISTING
001020,페이퍼코리아,2026-02-09,EXISTING
002450,삼익악기,2026-02-09,EXISTING
041930,동아화성,2026-02-09,EXISTING
058630,엠게임,2026-02-09,EXISTING
391710,코닉오토메이션,2026-02-09,EXISTING
066700,테라젠이텍스,2026-02-09,EXISTING
355150,코스텍시스,2026-02-09,EXISTING
225530,HC보광산업,2026-02-09,EXISTING
038540,상상인,2026-02-09,EXISTING
950220,네오이뮨텍,2026-02-09,EXISTING
006840,AK홀딩스,2026-02-09,EXISTING
183490,엔지켐생명과학,2026-02-09,EXISTING
124560,태웅로직스,2026-02-09,EXISTING
000180,성창기업지주,2026-02-09,EXISTING
105740,디케이락,2026-02-09,EXISTING
290670,대보마그네틱,2026-02-09,EXISTING
064800,포니링크,2026-02-09,EXISTING
011150,CJ씨푸드,2026-02-09,EXISTING
459550,알트,,
032560,황금에스티,2026-02-09,EXISTING
451220,아이엠티,2026-02-09,EXISTING
456570,아이엠지티,2026-02-09,EXISTING
090470,제이스텍,2026-02-09,EXISTING
060570,드림어스컴퍼니,2026-02-09,EXISTING
005740,크라운해태홀딩스,2026-02-09,EXISTING
389140,포바이포,2026-02-09,EXISTING
474610,RF시스템즈,2026-02-09,EXISTING
419050,삼기에너지솔루션즈,2026-02-09,EXISTING
065510,휴비츠,2026-02-09,EXISTING
008700,아남전자,2026-02-09,EXISTING
102370,케이옥션,2026-02-09,EXISTING
396690,미래에셋글로벌리츠,2026-02-09,EXISTING
060590,씨티씨바이오,2026-02-09,EXISTING
009300,삼아제약,2026-02-09,EXISTING
331380,포커스에이아이,2026-02-09,EXISTING
163560,동일고무벨트,2026-02-09,EXISTING
141000,비아트론,2026-02-09,EXISTING
214260,라파스,2026-02-09,EXISTING
119650,KC코트렐,2026-02-09,EXISTING
299660,셀리드,2026-02-09,EXISTING
013870,지엠비코리아,2026-02-09,EXISTING
007980,TP,2026-02-09,EXISTING
083790,CG인바이츠,2026-02-09,EXISTING
311320,지오엘리먼트,2026-02-09,EXISTING
000440,중앙에너비스,2026-02-09,EXISTING
078935,GS우,2026-02-09,EXISTING
008260,NI스틸,2026-02-09,EXISTING
207760,미스터블루,2026-02-09,EXISTING
448710,코츠테크놀로지,2026-02-09,EXISTING
068240,다원시스,2026-02-09,EXISTING
058860,KTis,2026-02-09,EXISTING
104040,대성파인텍,2026-02-09,EXISTING
382150,온코크로스,2026-02-09,EXISTING
306040,에스제이그룹,2026-02-09,EXISTING
206560,덱스터,2026-02-09,EXISTING
452400,이닉스,2026-02-09,EXISTING
357230,에이치피오,2026-02-09,EXISTING
049180,셀루메드,2026-02-09,EXISTING
049470,비트플래닛,2026-02-09,EXISTING
435570,에르코스,2026-02-09,EXISTING
067570,엔브이에이치코리아,2026-02-09,EXISTING
453860,에이에스텍,2026-02-09,EXISTING
315640,딥노이드,2026-02-09,EXISTING
002700,신일전자,2026-02-09,EXISTING
079980,휴비스,2026-02-09,EXISTING
212710,아이에스티이,2026-02-09,EXISTING
234300,에스트래픽,2026-02-09,EXISTING
288330,파라택시스코리아,2026-02-09,EXISTING
066790,씨씨에스,2026-02-09,EXISTING
002720,국제약품,2026-02-09,EXISTING
136410,아셈스,2026-02-09,EXISTING
012700,리드코프,2026-02-09,EXISTING
110790,크리스에프앤씨,2026-02-09,EXISTING
242040,나무기술,2026-02-09,EXISTING
480370,씨케이솔루션,2026-02-09,EXISTING
078890,가온그룹,2026-02-09,EXISTING
048910,대원미디어,2026-02-09,EXISTING
091440,한울소재과학,2026-02-09,EXISTING
000590,CS홀딩스,2026-02-09,EXISTING
010960,삼호개발,2026-02-09,EXISTING
451250,삐아,2026-02-09,EXISTING
082850,우리바이오,2026-02-09,EXISTING
900250,크리스탈신소재,2026-02-09,EXISTING
340930,유일에너테크,2026-02-09,EXISTING
33626K,두산퓨얼셀1우,,
093920,서원인텍,2026-02-09,EXISTING
048430,유라테크,2026-02-09,EXISTING
023000,삼원강재,2026-02-09,EXISTING
054670,대한뉴팜,2026-02-09,EXISTING
424980,마이크로투나노,2026-02-09,EXISTING
002600,조흥,2026-02-09,EXISTING
382480,지아이텍,2026-02-09,EXISTING
053350,이니텍,2026-02-09,EXISTING
289220,자이언트스텝,2026-02-09,EXISTING
241690,유니테크노,2026-02-09,EXISTING
011370,서한,2026-02-09,EXISTING
170030,현대공업,2026-02-09,EXISTING
446840,지슨,2026-02-09,EXISTING
339950,아이비김영,2026-02-09,EXISTING
024830,세원물산,2026-02-09,EXISTING
120240,대정화금,2026-02-09,EXISTING
004890,동일산업,2026-02-09,EXISTING
014440,영보화학,2026-02-09,EXISTING
302550,리메드,2026-02-09,EXISTING
352090,스톰테크,2026-02-09,EXISTING
003060,에이프로젠바이오로직스,2026-02-09,EXISTING
092040,아미코젠,2026-02-09,EXISTING
044340,위닉스,2026-02-09,EXISTING
058400,KNN,2026-02-09,EXISTING
104620,노랑풍선,2026-02-09,EXISTING
040350,크레오에스지,2026-02-09,EXISTING
004060,SG세계물산,2026-02-09,EXISTING
296160,프로젠,2026-02-09,EXISTING
376930,노을,2026-02-09,EXISTING
004720,팜젠사이언스,2026-02-09,EXISTING
013700,까뮤이앤씨,2026-02-09,EXISTING
001560,제일연마,2026-02-09,EXISTING
459100,위츠,2026-02-09,EXISTING
478560,블랙야크아이앤씨,2026-02-09,EXISTING
228670,레이,2026-02-09,EXISTING
348350,위드텍,2026-02-09,EXISTING
040420,정상제이엘에스,2026-02-09,EXISTING
072020,중앙백신,2026-02-09,EXISTING
111380,동인기연,2026-02-09,EXISTING
027050,코리아나,2026-02-09,EXISTING
005750,대림바스,2026-02-09,EXISTING
094940,푸른기술,2026-02-09,EXISTING
000850,화천기공,2026-02-09,EXISTING
053280,예스24,2026-02-09,EXISTING
061250,화일약품,2026-02-09,EXISTING
408900,스튜디오미르,2026-02-09,EXISTING
004650,창해에탄올,2026-02-09,EXISTING
226330,신테카바이오,2026-02-09,EXISTING
072990,에이치시티,2026-02-09,EXISTING
104200,NHN벅스,2026-02-09,EXISTING
323350,다원넥스뷰,2026-02-09,EXISTING
273640,와이엠텍,2026-02-09,EXISTING
006890,태경케미컬,2026-02-09,EXISTING
203690,아크솔루션스,2026-02-09,EXISTING
0013V0,삼진식품,,
027830,대성창투,2026-02-09,EXISTING
204840,지엘팜텍,2026-02-09,EXISTING
446540,메가터치,2026-02-09,EXISTING
039610,화성밸브,2026-02-09,EXISTING
053450,세코닉스,2026-02-09,EXISTING
134580,탑코미디어,2026-02-09,EXISTING
163280,에어레인,2026-02-09,EXISTING
060560,HC홈센타,2026-02-09,EXISTING
001275,부국증권우,2026-02-09,EXISTING
173130,오파스넷,2026-02-09,EXISTING
126880,제이엔케이글로벌,2026-02-09,EXISTING
317870,엔바이오니아,2026-02-09,EXISTING
216050,인크로스,2026-02-09,EXISTING
265560,영화테크,2026-02-09,EXISTING
348080,큐라티스,2026-02-09,EXISTING
317770,엑스페릭스,2026-02-09,EXISTING
378800,샤페론,2026-02-09,EXISTING
002800,신신제약,2026-02-09,EXISTING
041910,폴라리스AI파마,2026-02-09,EXISTING
032850,비트컴퓨터,2026-02-09,EXISTING
052900,KX하이텍,2026-02-09,EXISTING
105330,케이엔더블유,2026-02-09,EXISTING
130580,나이스디앤비,2026-02-09,EXISTING
096775,SK이노베이션우,2026-02-09,EXISTING
260930,씨티케이,2026-02-09,EXISTING
168330,내츄럴엔도텍,2026-02-09,EXISTING
042500,링네트,2026-02-09,EXISTING
388790,라이콤,2026-02-09,EXISTING
111710,남화산업,2026-02-09,EXISTING
123420,위메이드플레이,2026-02-09,EXISTING
475430,키스트론,2026-02-09,EXISTING
317690,퀀타매트릭스,2026-02-09,EXISTING
039020,이건홀딩스,2026-02-09,EXISTING
001260,남광토건,2026-02-09,EXISTING
004100,태양금속,2026-02-09,EXISTING
025550,한국선재,2026-02-09,EXISTING
059120,아진엑스텍,2026-02-09,EXISTING
039010,현대에이치티,2026-02-09,EXISTING
033230,인성정보,2026-02-09,EXISTING
036630,세종텔레콤,2026-02-09,EXISTING
010040,한국내화,2026-02-09,EXISTING
041520,이엘씨,2026-02-09,EXISTING
085310,엔케이,2026-02-09,EXISTING
011390,부산산업,2026-02-09,EXISTING
036640,HRS,2026-02-09,EXISTING
019990,에너토크,2026-02-09,EXISTING
142280,녹십자엠에스,2026-02-09,EXISTING
094850,참좋은여행,2026-02-09,EXISTING
104540,코렌텍,2026-02-09,EXISTING
208140,정다운,2026-02-09,EXISTING
020710,시공테크,2026-02-09,EXISTING
023810,인팩,2026-02-09,EXISTING
054620,APS,2026-02-09,EXISTING
115440,우리넷,2026-02-09,EXISTING
234100,폴라리스세원,2026-02-09,EXISTING
017650,대림제지,2026-02-09,EXISTING
199550,레이저옵텍,2026-02-09,EXISTING
228850,레이언스,2026-02-09,EXISTING
347000,센코,2026-02-09,EXISTING
221800,유투바이오,2026-02-09,EXISTING
417790,트루엔,2026-02-09,EXISTING
045660,에이텍,2026-02-09,EXISTING
054300,팬스타엔터프라이즈,2026-02-09,EXISTING
214270,FSN,2026-02-09,EXISTING
040910,아이씨디,2026-02-09,EXISTING
338100,NH프라임리츠,2026-02-09,EXISTING
002795,아모레퍼시픽홀딩스우,2026-02-09,EXISTING
009770,삼정펄프,2026-02-09,EXISTING
262260,에이프로,2026-02-09,EXISTING
294630,서남,2026-02-09,EXISTING
217190,제너셈,2026-02-09,EXISTING
263800,데이타솔루션,2026-02-09,EXISTING
222810,세토피아,2026-02-09,EXISTING
318160,셀바이오휴먼텍,2026-02-09,EXISTING
016250,SGC E&C,2026-02-09,EXISTING
175250,아이큐어,2026-02-09,EXISTING
007280,한국특강,2026-02-09,EXISTING
001290,상상인증권,2026-02-09,EXISTING
128660,피제이메탈,2026-02-09,EXISTING
011320,유니크,2026-02-09,EXISTING
089850,유비벨록스,2026-02-09,EXISTING
457370,한켐,2026-02-09,EXISTING
412540,제일엠앤에스,2026-02-09,EXISTING
009200,무림페이퍼,2026-02-09,EXISTING
012690,모나리자,2026-02-09,EXISTING
014470,부방,2026-02-09,EXISTING
290720,푸드나무,2026-02-09,EXISTING
096350,대창솔루션,2026-02-09,EXISTING
003780,진양산업,2026-02-09,EXISTING
340360,다보링크,2026-02-09,EXISTING
419080,엔젯,2026-02-09,EXISTING
046940,우원개발,2026-02-09,EXISTING
033320,제이씨현시스템,2026-02-09,EXISTING
006880,신송홀딩스,2026-02-09,EXISTING
009180,한솔로지스틱스,2026-02-09,EXISTING
001470,삼부토건,2026-02-09,EXISTING
007590,동방아그로,2026-02-09,EXISTING
099410,동방선기,2026-02-09,EXISTING
413640,비아이매트릭스,2026-02-09,EXISTING
099220,SDN,2026-02-09,EXISTING
222160,NPX,2026-02-09,EXISTING
006090,사조오양,2026-02-09,EXISTING
307870,비투엔,2026-02-09,EXISTING
215360,우리산업,2026-02-09,EXISTING
004440,삼일씨엔에스,2026-02-09,EXISTING
002760,보락,2026-02-09,EXISTING
187420,HLB제넥스,2026-02-09,EXISTING
009835,한화솔루션우,2026-02-09,EXISTING
036000,예림당,2026-02-09,EXISTING
153710,옵티팜,2026-02-09,EXISTING
036090,위지트,2026-02-09,EXISTING
372910,한컴라이프케어,2026-02-09,EXISTING
263600,덕우전자,2026-02-09,EXISTING
033310,엠투엔,2026-02-09,EXISTING
060310,3S,2026-02-09,EXISTING
054040,한국컴퓨터,2026-02-09,EXISTING
066310,큐에스아이,2026-02-09,EXISTING
097800,윈팩,2026-02-09,EXISTING
033170,시그네틱스,2026-02-09,EXISTING
041460,한국전자인증,2026-02-09,EXISTING
023440,제이스코홀딩스,2026-02-09,EXISTING
302430,이노메트리,2026-02-09,EXISTING
081150,티플랙스,2026-02-09,EXISTING
064240,홈캐스트,2026-02-09,EXISTING
140070,서플러스글로벌,2026-02-09,EXISTING
120115,코오롱인더우,2026-02-09,EXISTING
246960,SCL사이언스,2026-02-09,EXISTING
037030,파워넷,2026-02-09,EXISTING
004830,덕성,2026-02-09,EXISTING
004590,한국가구,2026-02-09,EXISTING
024740,한일단조,2026-02-09,EXISTING
241790,티이엠씨씨엔에스,2026-02-09,EXISTING
001550,조비,2026-02-09,EXISTING
046210,HLB파나진,2026-02-09,EXISTING
189980,흥국에프엔비,2026-02-09,EXISTING
055490,테이팩스,2026-02-09,EXISTING
006490,인스코비,2026-02-09,EXISTING
032540,TJ미디어,2026-02-09,EXISTING
171120,라이온켐텍,2026-02-09,EXISTING
052220,iMBC,2026-02-09,EXISTING
071090,하이스틸,2026-02-09,EXISTING
37550L,DL이앤씨2우(전환),,
054930,유신,2026-02-09,EXISTING
049550,잉크테크,2026-02-09,EXISTING
063440,SM Life Design,2026-02-09,EXISTING
040160,누리플렉스,2026-02-09,EXISTING
950200,소마젠,2026-02-09,EXISTING
159580,제로투세븐,2026-02-09,EXISTING
111110,호전실업,2026-02-09,EXISTING
069540,빛과전자,2026-02-09,EXISTING
043710,서울리거,2026-02-09,EXISTING
053260,금강철강,2026-02-09,EXISTING
317850,대모,2026-02-09,EXISTING
155650,와이엠씨,2026-02-09,EXISTING
351330,이삭엔지니어링,2026-02-09,EXISTING
129260,인터지스,2026-02-09,EXISTING
031820,아이티센씨티에스,2026-02-09,EXISTING
024910,경창산업,2026-02-09,EXISTING
016090,대현,2026-02-09,EXISTING
001380,SG글로벌,2026-02-09,EXISTING
347740,피엔케이피부임상연구센타,2026-02-09,EXISTING
064480,브리지텍,2026-02-09,EXISTING
010280,아이티센엔텍,2026-02-09,EXISTING
000220,유유제약,2026-02-09,EXISTING
018500,동원금속,2026-02-09,EXISTING
065500,오리엔트정공,2026-02-09,EXISTING
393210,토마토시스템,2026-02-09,EXISTING
049480,오픈베이스,2026-02-09,EXISTING
137950,제이씨케미칼,2026-02-09,EXISTING
357880,SKAI,2026-02-09,EXISTING
900260,로스웰,2026-02-09,EXISTING
043650,국순당,2026-02-09,EXISTING
094840,슈프리마에이치큐,2026-02-09,EXISTING
384470,코어라인소프트,2026-02-09,EXISTING
129920,대성하이텍,2026-02-09,EXISTING
039240,경남스틸,2026-02-09,EXISTING
160550,NEW,2026-02-09,EXISTING
100030,인지소프트,2026-02-09,EXISTING
234920,자이글,2026-02-09,EXISTING
290660,네오펙트,2026-02-09,EXISTING
007370,진양제약,2026-02-09,EXISTING
261780,차백신연구소,2026-02-09,EXISTING
036670,삼양케이씨아이,2026-02-09,EXISTING
032860,더라미,2026-02-09,EXISTING
192250,케이사인,2026-02-09,EXISTING
004540,깨끗한나라,2026-02-09,EXISTING
162300,신스틸,2026-02-09,EXISTING
407400,꿈비,2026-02-09,EXISTING
196300,HLB펩,2026-02-09,EXISTING
0010V0,제이피아이헬스케어,,
373200,엑스플러스,2026-02-09,EXISTING
053050,지에스이,2026-02-09,EXISTING
042940,상지건설,2026-02-09,EXISTING
288620,에스퓨얼셀,2026-02-09,EXISTING
332370,아이디피,2026-02-09,EXISTING
369370,블리츠웨이엔터테인먼트,2026-02-09,EXISTING
222110,팬젠,2026-02-09,EXISTING
393970,대진첨단소재,2026-02-09,EXISTING
012790,신일제약,2026-02-09,EXISTING
347860,알체라,2026-02-09,EXISTING
087260,모바일어플라이언스,2026-02-09,EXISTING
067370,선바이오,2026-02-09,EXISTING
019540,일지테크,2026-02-09,EXISTING
109860,동일금속,2026-02-09,EXISTING
000910,유니온,2026-02-09,EXISTING
010470,오리콤,2026-02-09,EXISTING
036120,서울평가정보,2026-02-09,EXISTING
037950,엘컴텍,2026-02-09,EXISTING
043910,자연과환경,2026-02-09,EXISTING
403490,우듬지팜,2026-02-09,EXISTING
073640,테라사이언스,2026-02-09,EXISTING
000725,현대건설우,2026-02-09,EXISTING
092300,현우산업,2026-02-09,EXISTING
317530,캐리소프트,2026-02-09,EXISTING
003010,혜인,2026-02-09,EXISTING
092780,DYP,2026-02-09,EXISTING
479960,위너스,2026-02-09,EXISTING
122350,삼기,2026-02-09,EXISTING
222040,코스맥스엔비티,2026-02-09,EXISTING
263700,케어랩스,2026-02-09,EXISTING
068330,일신바이오,2026-02-09,EXISTING
014190,원익큐브,2026-02-09,EXISTING
046310,백금T&A,2026-02-09,EXISTING
320000,한울반도체,2026-02-09,EXISTING
378850,화승알앤에이,2026-02-09,EXISTING
