date,revenue_quarter,operatingIncome_quarter,operatingIncomeRatio_quarter,eps_quarter,weightedAverageShsOut_quarter,revenue_year,operatingIncome_year,operatingIncomeRatio_year,eps_year,weightedAverageShsOut_year
2008-02-21,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-22,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-23,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-24,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-25,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-26,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-27,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-28,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-02-29,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-01,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-02,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-03,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-04,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-05,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-06,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-07,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-08,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-09,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-10,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-11,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-12,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-13,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-14,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-15,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-16,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-17,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-18,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-19,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-20,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-21,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-22,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-23,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-24,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-25,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-26,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-27,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-28,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-29,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-30,30647673000.0,7604277000.0,0.24811922914995863,77.99282821265312,126021722.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-03-31,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-01,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-02,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-03,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-04,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-05,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-06,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-07,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-08,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-09,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-10,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-11,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-12,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-13,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-14,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-15,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-16,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-17,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-18,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-19,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-20,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-21,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-22,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-23,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-24,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-25,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-26,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-27,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-28,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-29,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-04-30,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-01,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-02,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-03,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-04,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-05,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-06,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-07,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-08,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-09,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-10,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-11,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-12,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-13,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-14,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-15,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-16,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-17,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-18,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-19,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-20,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-21,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-22,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-23,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-24,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-25,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-26,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-27,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-28,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-29,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-30,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-05-31,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-01,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-02,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-03,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-04,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-05,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-06,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-07,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-08,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-09,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-10,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-11,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-12,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-13,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-14,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-15,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-16,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-17,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-18,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
2008-06-19,20825002000.0,3148605000.0,0.15119350288657835,28.599999831023315,120726714.0,157002219000.0,27904137000.0,0.177730844683157,226.3999984532232,119991454.0
